datetime;open;high;low;close;volume
2026-01-19 08:00:00;24940.470703125;24940.470703125;24918.609375;24931.259765625;0
2026-01-19 08:05:00;24928.75;24959.30078125;24921.630859375;24954.630859375;0
2026-01-19 08:10:00;24954.2890625;24994.9296875;24950.30078125;24992.880859375;0
2026-01-19 08:15:00;24993.150390625;25040.94921875;24993.150390625;25040.23046875;0
2026-01-19 08:20:00;25039.1796875;25044.390625;25028.349609375;25037.7109375;0
2026-01-19 08:25:00;25037.470703125;25040.640625;25014.05078125;25021.029296875;0
2026-01-19 08:30:00;25021.580078125;25057.4296875;25012.94921875;25056.75;0
2026-01-19 08:35:00;25056.5;25070.609375;25046.759765625;25062.509765625;0
2026-01-19 08:40:00;25062.630859375;25065.380859375;25033.33984375;25033.33984375;0
2026-01-19 08:45:00;25033.630859375;25053.80078125;25032.75;25037.419921875;0
2026-01-19 08:50:00;25037.099609375;25044.0390625;25031.859375;25037.150390625;0
2026-01-19 08:55:00;25037.150390625;25043.740234375;25020.720703125;25036.240234375;0
2026-01-19 09:00:00;25036.140625;25042.16015625;25012.80078125;25023.5703125;0
2026-01-19 09:05:00;25023.509765625;25024.490234375;25004.259765625;25004.400390625;0
2026-01-19 09:10:00;25003.359375;25005.83984375;24994.16015625;24997.619140625;0
2026-01-19 09:15:00;24997.01953125;25008.529296875;24981.939453125;24986.5390625;0
2026-01-19 09:20:00;24986.91015625;24989.859375;24962.419921875;24965.2890625;0
2026-01-19 09:25:00;24961.279296875;24990.26953125;24957.4296875;24987.099609375;0
2026-01-19 09:30:00;24987.83984375;24993.83984375;24973.5703125;24978.529296875;0
2026-01-19 09:35:00;24978.529296875;24980.740234375;24960.23046875;24960.91015625;0
2026-01-19 09:40:00;24960.80078125;24967.33984375;24953.2109375;24961.69921875;0
2026-01-19 09:45:00;24960.970703125;24977.5703125;24958.939453125;24974.880859375;0
2026-01-19 09:50:00;24974.880859375;24979.7109375;24966.8203125;24970.130859375;0
2026-01-19 09:55:00;24970.130859375;24972.80078125;24955.740234375;24956.6796875;0
2026-01-19 10:00:00;24957.330078125;24973.490234375;24949.720703125;24973.490234375;0
2026-01-19 10:05:00;24973.490234375;24975.83984375;24957.83984375;24962.58984375;0
2026-01-19 10:10:00;24962.58984375;24979.080078125;24961.849609375;24979.080078125;0
2026-01-19 10:15:00;24979.220703125;24982.30078125;24967.390625;24971.4609375;0
2026-01-19 10:20:00;24971.4609375;24978.619140625;24962.369140625;24978.619140625;0
2026-01-19 10:25:00;24978.619140625;24988.7109375;24978.619140625;24979.869140625;0
2026-01-19 10:30:00;24979.720703125;24980.150390625;24954.890625;24955.58984375;0
2026-01-19 10:35:00;24955.19921875;24963.0390625;24950.359375;24959.69921875;0
2026-01-19 10:40:00;24959.75;24960.5390625;24925.439453125;24926.44921875;0
2026-01-19 10:45:00;24926.44921875;24929.41015625;24911.58984375;24928.08984375;0
2026-01-19 10:50:00;24928.08984375;24944.94921875;24925.44921875;24933.869140625;0
2026-01-19 10:55:00;24933.98046875;24938.119140625;24922.130859375;24923.140625;0
2026-01-19 11:00:00;24922.939453125;24947.609375;24922.939453125;24947.609375;0
2026-01-19 11:05:00;24947.609375;24949.80078125;24933.8203125;24935.51953125;0
2026-01-19 11:10:00;24935.310546875;24944.009765625;24930.009765625;24932.109375;0
2026-01-19 11:15:00;24932.109375;24942.380859375;24928.220703125;24932.630859375;0
2026-01-19 11:20:00;24932.689453125;24949.25;24932.05078125;24942.369140625;0
2026-01-19 11:25:00;24942.369140625;24955.080078125;24941.619140625;24951.58984375;0
2026-01-19 11:30:00;24951.58984375;24958.310546875;24947.7890625;24947.7890625;0
2026-01-19 11:35:00;24947.7890625;24947.7890625;24927.060546875;24928.259765625;0
2026-01-19 11:40:00;24928.419921875;24929.94921875;24923.26953125;24923.650390625;0
2026-01-19 11:45:00;24923.650390625;24941.9296875;24923.5390625;24941.400390625;0
2026-01-19 11:50:00;24941.400390625;24949.26953125;24939.5703125;24939.970703125;0
2026-01-19 11:55:00;24939.83984375;24947.0390625;24939.83984375;24944.720703125;0
2026-01-19 12:00:00;24944.720703125;24953.01953125;24944.080078125;24950.189453125;0
2026-01-19 12:05:00;24949.640625;24956.009765625;24946.400390625;24949.189453125;0
2026-01-19 12:10:00;24949.189453125;24969.189453125;24949.189453125;24965.369140625;0
2026-01-19 12:15:00;24965.369140625;24975.779296875;24961.119140625;24972.509765625;0
2026-01-19 12:20:00;24972.3203125;24978.810546875;24968.55078125;24973.400390625;0
2026-01-19 12:25:00;24973.400390625;24979.609375;24969.759765625;24975.51953125;0
2026-01-19 12:30:00;24974.830078125;24985.2890625;24974.830078125;24980.880859375;0
2026-01-19 12:35:00;24981.189453125;24999.3203125;24980.33984375;24997.69921875;0
2026-01-19 12:40:00;24997.73046875;25016.390625;24997.73046875;25015.2890625;0
2026-01-19 12:45:00;25014.5390625;25021.169921875;25010.599609375;25015.41015625;0
2026-01-19 12:50:00;25015.08984375;25015.08984375;24998.23046875;25004.01953125;0
2026-01-19 12:55:00;25004.01953125;25004.01953125;24992.810546875;24999.3203125;0
2026-01-19 13:00:00;24999.279296875;25028.130859375;24997.369140625;25025.25;0
2026-01-19 13:05:00;25025.25;25041.130859375;25023.689453125;25036.369140625;0
2026-01-19 13:10:00;25036.369140625;25038.470703125;25018.48046875;25018.529296875;0
2026-01-19 13:15:00;25018.529296875;25018.5703125;25005.51953125;25005.51953125;0
2026-01-19 13:20:00;25006.240234375;25010.259765625;25004.310546875;25007.80078125;0
2026-01-19 13:25:00;25007.80078125;25010.650390625;25005.060546875;25010.650390625;0
2026-01-19 13:30:00;25010.720703125;25024.919921875;25009.44921875;25023.939453125;0
2026-01-19 13:35:00;25023.990234375;25045.880859375;25022.919921875;25033.830078125;0
2026-01-19 13:40:00;25033.830078125;25045.08984375;25031.80078125;25040.0703125;0
2026-01-19 13:45:00;25040.0703125;25045.169921875;25038.560546875;25041.380859375;0
2026-01-19 13:50:00;25041.380859375;25044.759765625;25039.419921875;25041.400390625;0
2026-01-19 13:55:00;25041.0703125;25045.609375;25038.330078125;25039.4609375;0
2026-01-19 14:00:00;25039.4609375;25042.470703125;25013.4296875;25021.400390625;0
2026-01-19 14:05:00;25021.5;25022.75;25009.2109375;25013.970703125;0
2026-01-19 14:10:00;25014.0703125;25015.869140625;25005.83984375;25008.220703125;0
2026-01-19 14:15:00;25008.060546875;25008.099609375;24978.240234375;24979.919921875;0
2026-01-19 14:20:00;24979.759765625;24991.73046875;24978.08984375;24989.2890625;0
2026-01-19 14:25:00;24989.2890625;24996.23046875;24984.55078125;24992.349609375;0
2026-01-19 14:30:00;24992.349609375;25002.1796875;24990.390625;24991.140625;0
2026-01-19 14:35:00;24990.890625;24992.55078125;24968.26953125;24968.26953125;0
2026-01-19 14:40:00;24968.5703125;24978.740234375;24967.939453125;24969.830078125;0
2026-01-19 14:45:00;24969.830078125;24988.0703125;24969.740234375;24985.51953125;0
2026-01-19 14:50:00;24986.73046875;25004.619140625;24986.73046875;25001.73046875;0
2026-01-19 14:55:00;25001.73046875;25006.529296875;25000.560546875;25000.98046875;0
2026-01-19 15:00:00;25001.349609375;25004.75;24984.359375;24995.4296875;0
2026-01-19 15:05:00;24995.2890625;24997.599609375;24978.759765625;24978.759765625;0
2026-01-19 15:10:00;24978.759765625;24980.41015625;24971.26953125;24979.779296875;0
2026-01-19 15:15:00;24979.779296875;24984.099609375;24969.8203125;24971.98046875;0
2026-01-19 15:20:00;24972.310546875;24981.330078125;24968.900390625;24977.189453125;0
2026-01-19 15:25:00;24977.189453125;24986.970703125;24973.630859375;24977.759765625;0
2026-01-19 15:30:00;24977.400390625;24980.779296875;24968.869140625;24970.0390625;0
2026-01-19 15:35:00;24970.369140625;24971.80078125;24949.5;24959.1796875;0
2026-01-19 15:40:00;24959.08984375;24972.2109375;24959.08984375;24968.150390625;0
2026-01-19 15:45:00;24968.150390625;24968.779296875;24952.849609375;24957.69921875;0
2026-01-19 15:50:00;24957.880859375;24959.099609375;24947.91015625;24948.66015625;0
2026-01-19 15:55:00;24948.279296875;24949.150390625;24931.630859375;24934.23046875;0
2026-01-19 16:00:00;24934.359375;24967.7109375;24931.140625;24963.689453125;0
2026-01-19 16:05:00;24963.689453125;24972.060546875;24957.439453125;24972.009765625;0
2026-01-19 16:10:00;24972.009765625;24993.400390625;24971;24988.900390625;0
