datetime;open;high;low;close;volume
2026-01-23 08:00:00;24819.939453125;24835.380859375;24814.98046875;24825.140625;0
2026-01-23 08:05:00;24824.9296875;24855.05078125;24823.669921875;24851.779296875;0
2026-01-23 08:10:00;24851.599609375;24860.439453125;24832.369140625;24832.369140625;0
2026-01-23 08:15:00;24832.220703125;24856.01953125;24826.0703125;24854.470703125;0
2026-01-23 08:20:00;24855.080078125;24860.1796875;24841.220703125;24855.41015625;0
2026-01-23 08:25:00;24856.640625;24860.650390625;24842.830078125;24852.98046875;0
2026-01-23 08:30:00;24852.650390625;24871.560546875;24833.060546875;24836.009765625;0
2026-01-23 08:35:00;24836.1796875;24871.509765625;24835.9609375;24871.509765625;0
2026-01-23 08:40:00;24871.509765625;24879.810546875;24860.970703125;24869.26953125;0
2026-01-23 08:45:00;24869.26953125;24873.140625;24862.119140625;24866.330078125;0
2026-01-23 08:50:00;24866.330078125;24870.140625;24839.240234375;24862.4609375;0
2026-01-23 08:55:00;24862.66015625;24863.48046875;24846.140625;24849.33984375;0
2026-01-23 09:00:00;24849.33984375;24868.6796875;24843.810546875;24859.9296875;0
2026-01-23 09:05:00;24859.9296875;24864.169921875;24853.970703125;24860.26953125;0
2026-01-23 09:10:00;24860.390625;24864.140625;24853.0390625;24861.98046875;0
2026-01-23 09:15:00;24861.98046875;24875.7890625;24861.08984375;24875.2109375;0
2026-01-23 09:20:00;24875.2109375;24899.400390625;24875.2109375;24889.9609375;0
2026-01-23 09:25:00;24890.099609375;24906.3203125;24890.099609375;24902.73046875;0
2026-01-23 09:30:00;24902.73046875;24903.0703125;24883.05078125;24883.939453125;0
2026-01-23 09:35:00;24883.01953125;24884.529296875;24864.48046875;24864.650390625;0
2026-01-23 09:40:00;24864.4609375;24864.94921875;24838.2890625;24852.869140625;0
2026-01-23 09:45:00;24852.869140625;24856.439453125;24837.80078125;24841.80078125;0
2026-01-23 09:50:00;24843.470703125;24852.150390625;24841.23046875;24842.900390625;0
2026-01-23 09:55:00;24844.2109375;24848.240234375;24840.73046875;24843.759765625;0
2026-01-23 10:00:00;24843.759765625;24848.98046875;24830.060546875;24832.849609375;0
2026-01-23 10:05:00;24833.900390625;24834.58984375;24818.5390625;24822.6796875;0
2026-01-23 10:10:00;24822.6796875;24822.6796875;24804.099609375;24807.490234375;0
2026-01-23 10:15:00;24806.5703125;24833.990234375;24805.990234375;24828.890625;0
2026-01-23 10:20:00;24828.890625;24836.400390625;24823.609375;24836.400390625;0
2026-01-23 10:25:00;24836.279296875;24836.279296875;24804.9609375;24807;0
2026-01-23 10:30:00;24806.109375;24807.41015625;24797.51953125;24801.4609375;0
2026-01-23 10:35:00;24801.33984375;24814.390625;24797.5390625;24804.400390625;0
2026-01-23 10:40:00;24804.400390625;24814.23046875;24804.400390625;24806.220703125;0
2026-01-23 10:45:00;24805.330078125;24815.580078125;24800.3203125;24810.099609375;0
2026-01-23 10:50:00;24803.029296875;24831.05078125;24796.9296875;24831.05078125;0
2026-01-23 10:55:00;24829.05078125;24840.69921875;24824.73046875;24838.740234375;0
2026-01-23 11:00:00;24835.970703125;24868.189453125;24835.970703125;24850.720703125;0
2026-01-23 11:05:00;24850.169921875;24863.720703125;24848.990234375;24862.8203125;0
2026-01-23 11:10:00;24863.05078125;24863.9296875;24846.4296875;24851.6796875;0
2026-01-23 11:15:00;24851.650390625;24860.990234375;24851.529296875;24860.23046875;0
2026-01-23 11:20:00;24860.76953125;24879.970703125;24859.58984375;24878.4296875;0
2026-01-23 11:25:00;24878.4296875;24897.240234375;24877.849609375;24896.580078125;0
2026-01-23 11:30:00;24896.580078125;24904.26953125;24894.130859375;24897.720703125;0
2026-01-23 11:35:00;24897.720703125;24897.720703125;24886.1796875;24889.990234375;0
2026-01-23 11:40:00;24889.990234375;24889.990234375;24872.41015625;24876.51953125;0
2026-01-23 11:45:00;24876.51953125;24884.580078125;24869.76953125;24883.4609375;0
2026-01-23 11:50:00;24883.4609375;24895.970703125;24883.4609375;24890.470703125;0
2026-01-23 11:55:00;24890.470703125;24890.8203125;24876.69921875;24880.75;0
2026-01-23 12:00:00;24880.75;24899.400390625;24880.75;24889.5;0
2026-01-23 12:05:00;24889.369140625;24896.55078125;24889.060546875;24891.490234375;0
2026-01-23 12:10:00;24891.580078125;24893.939453125;24881.259765625;24881.259765625;0
2026-01-23 12:15:00;24881.0703125;24881.119140625;24874.619140625;24875.189453125;0
2026-01-23 12:20:00;24875.16015625;24878.30078125;24869.9609375;24877.529296875;0
2026-01-23 12:25:00;24877.7109375;24879.390625;24873.75;24874.58984375;0
2026-01-23 12:30:00;24874.58984375;24876.08984375;24855.7109375;24862.41015625;0
2026-01-23 12:35:00;24862.41015625;24868.779296875;24856.279296875;24865.720703125;0
2026-01-23 12:40:00;24865.650390625;24870.669921875;24859.23046875;24870.580078125;0
2026-01-23 12:45:00;24870.580078125;24893.2109375;24868.830078125;24884.060546875;0
2026-01-23 12:50:00;24884.51953125;24894.630859375;24882.099609375;24884.890625;0
2026-01-23 12:55:00;24884.890625;24895.44921875;24875.66015625;24894.9609375;0
2026-01-23 13:00:00;24894.419921875;24896.55078125;24875.009765625;24875.009765625;0
2026-01-23 13:05:00;24875.009765625;24886.669921875;24874.8203125;24883.470703125;0
2026-01-23 13:10:00;24882.400390625;24887.650390625;24879.939453125;24884.80078125;0
2026-01-23 13:15:00;24884.80078125;24886.26953125;24878.970703125;24881.849609375;0
2026-01-23 13:20:00;24882.1796875;24882.1796875;24861.880859375;24863.080078125;0
2026-01-23 13:25:00;24863.080078125;24869.109375;24851.94921875;24854.3203125;0
2026-01-23 13:30:00;24853.349609375;24858.83984375;24844.560546875;24844.740234375;0
2026-01-23 13:35:00;24844.740234375;24852.009765625;24842.490234375;24852.009765625;0
2026-01-23 13:40:00;24852.669921875;24862.849609375;24852.669921875;24859.83984375;0
2026-01-23 13:45:00;24859.80078125;24866.150390625;24855.490234375;24860.2109375;0
2026-01-23 13:50:00;24859.349609375;24860.5;24843.279296875;24844.55078125;0
2026-01-23 13:55:00;24844.55078125;24846.25;24839.919921875;24846.25;0
2026-01-23 14:00:00;24846.25;24852.41015625;24840.3203125;24849.05078125;0
2026-01-23 14:05:00;24848.779296875;24856.4609375;24846.4296875;24851.580078125;0
2026-01-23 14:10:00;24851.580078125;24865.48046875;24850.80078125;24863.580078125;0
2026-01-23 14:15:00;24863.580078125;24863.580078125;24854.349609375;24856.060546875;0
2026-01-23 14:20:00;24856.060546875;24858.990234375;24832.359375;24846.720703125;0
2026-01-23 14:25:00;24846.109375;24853.58984375;24837.689453125;24843.6796875;0
2026-01-23 14:30:00;24844.720703125;24851.939453125;24815.16015625;24825.94921875;0
2026-01-23 14:35:00;24825.94921875;24831.44921875;24806.19921875;24807.470703125;0
2026-01-23 14:40:00;24806.390625;24817.650390625;24804.150390625;24813.44921875;0
2026-01-23 14:45:00;24813.98046875;24834.669921875;24813.98046875;24823.939453125;0
2026-01-23 14:50:00;24823.939453125;24843.869140625;24823.939453125;24837.400390625;0
2026-01-23 14:55:00;24836.869140625;24852.619140625;24836.369140625;24845.970703125;0
2026-01-23 15:00:00;24846.25;24863.490234375;24843.759765625;24861.2109375;0
2026-01-23 15:05:00;24861.3203125;24866.759765625;24847.890625;24863.650390625;0
2026-01-23 15:10:00;24864.3203125;24867.830078125;24851.189453125;24854.83984375;0
2026-01-23 15:15:00;24855.0703125;24856.5;24843.5;24849.48046875;0
2026-01-23 15:20:00;24849.779296875;24878.580078125;24848.650390625;24873.810546875;0
2026-01-23 15:25:00;24875.0390625;24883.970703125;24874.150390625;24875.189453125;0
