datetime;open;high;low;close;volume
2026-02-20 08:00:00;25070;25081.400390625;25048.150390625;25061.240234375;0
2026-02-20 08:05:00;25060.099609375;25072.009765625;25037.349609375;25038.23046875;0
2026-02-20 08:10:00;25038.470703125;25053.990234375;25037.55078125;25040.830078125;0
2026-02-20 08:15:00;25039.58984375;25040.4296875;25008.369140625;25019.0703125;0
2026-02-20 08:20:00;25019.51953125;25027.369140625;25004.810546875;25027;0
2026-02-20 08:25:00;25027.08984375;25069.529296875;25027.08984375;25068.150390625;0
2026-02-20 08:30:00;25068.150390625;25068.150390625;25030.880859375;25031.029296875;0
2026-02-20 08:35:00;25031.099609375;25039.08984375;25027.44921875;25037.740234375;0
2026-02-20 08:40:00;25037.359375;25053.330078125;25035.6796875;25053.330078125;0
2026-02-20 08:45:00;25053.119140625;25055.599609375;25048.279296875;25055.2109375;0
2026-02-20 08:50:00;25055.2109375;25069.630859375;25055.2109375;25067.98046875;0
2026-02-20 08:55:00;25067.880859375;25090.73046875;25067.41015625;25090.470703125;0
2026-02-20 09:00:00;25090.7109375;25104.16015625;25080.349609375;25104.16015625;0
2026-02-20 09:05:00;25104.509765625;25127.970703125;25103.5;25123.05078125;0
2026-02-20 09:10:00;25122.740234375;25124.619140625;25114.01953125;25120.80078125;0
2026-02-20 09:15:00;25120.80078125;25143.490234375;25120.2890625;25132.990234375;0
2026-02-20 09:20:00;25133.1796875;25133.890625;25119.41015625;25129.109375;0
2026-02-20 09:25:00;25129.109375;25129.609375;25117.76953125;25125.44921875;0
2026-02-20 09:30:00;25125.25;25125.880859375;25105.51953125;25115.2890625;0
2026-02-20 09:35:00;25115.2890625;25115.869140625;25097.609375;25107.669921875;0
2026-02-20 09:40:00;25107.669921875;25119.869140625;25105.369140625;25119.869140625;0
2026-02-20 09:45:00;25119.869140625;25120.380859375;25099.640625;25099.869140625;0
2026-02-20 09:50:00;25099.869140625;25110.009765625;25098.490234375;25110.009765625;0
2026-02-20 09:55:00;25110.51953125;25115.2890625;25106.25;25107.740234375;0
2026-02-20 10:00:00;25108.2890625;25113.16015625;25098.349609375;25106.349609375;0
2026-02-20 10:05:00;25105.25;25121.669921875;25103.939453125;25120.400390625;0
2026-02-20 10:10:00;25120.400390625;25124.509765625;25117.48046875;25124.509765625;0
2026-02-20 10:15:00;25125.109375;25133.75;25123.740234375;25132.26953125;0
2026-02-20 10:20:00;25132.26953125;25132.26953125;25107.380859375;25119.310546875;0
2026-02-20 10:25:00;25119.310546875;25132.30078125;25119.310546875;25132.30078125;0
2026-02-20 10:30:00;25132.30078125;25132.970703125;25110.279296875;25110.279296875;0
2026-02-20 10:35:00;25110.4296875;25121.330078125;25109.3203125;25119.509765625;0
2026-02-20 10:40:00;25119.630859375;25124.8203125;25115.3203125;25120.859375;0
2026-02-20 10:45:00;25121.279296875;25130.2109375;25119.939453125;25127.75;0
2026-02-20 10:50:00;25126.150390625;25127.41015625;25104.560546875;25106.5703125;0
2026-02-20 10:55:00;25115.439453125;25126.970703125;25091.859375;25093.220703125;0
2026-02-20 11:00:00;25094.9296875;25094.9296875;25065.720703125;25071.01953125;0
2026-02-20 11:05:00;25071.01953125;25095.109375;25071.01953125;25094.109375;0
2026-02-20 11:10:00;25094.109375;25107.720703125;25094.109375;25100.66015625;0
2026-02-20 11:15:00;25100.66015625;25107.259765625;25098.990234375;25099.529296875;0
2026-02-20 11:20:00;25099.529296875;25105.740234375;25097.390625;25103.3203125;0
2026-02-20 11:25:00;25103.3203125;25113.7890625;25101.669921875;25111.970703125;0
2026-02-20 11:30:00;25111.970703125;25122.890625;25111.970703125;25118.830078125;0
2026-02-20 11:35:00;25119.240234375;25120.669921875;25110.3203125;25113.4609375;0
2026-02-20 11:40:00;25112.900390625;25116.099609375;25111.0390625;25114.599609375;0
2026-02-20 11:45:00;25114.599609375;25118.0390625;25098.669921875;25099.869140625;0
2026-02-20 11:50:00;25099.759765625;25108.279296875;25091.80078125;25108.279296875;0
2026-02-20 11:55:00;25108.380859375;25108.390625;25096.220703125;25098.69921875;0
2026-02-20 12:00:00;25098.69921875;25098.69921875;25098.5;25098.5;0
2026-02-20 12:05:00;25098.5;25106.509765625;25092.669921875;25101.3203125;0
2026-02-20 12:10:00;25101.3203125;25109.16015625;25096.2109375;25109.16015625;0
2026-02-20 12:15:00;25109.16015625;25113.169921875;25097.099609375;25097.380859375;0
2026-02-20 12:20:00;25097.060546875;25099.130859375;25089.109375;25091.66015625;0
2026-02-20 12:25:00;25091.330078125;25097.73046875;25091.330078125;25092.220703125;0
2026-02-20 12:30:00;25092.220703125;25092.23046875;25085.51953125;25087.5;0
2026-02-20 12:35:00;25087.5703125;25092.869140625;25081.66015625;25082.83984375;0
2026-02-20 12:40:00;25082.720703125;25082.91015625;25071.2109375;25074.330078125;0
2026-02-20 12:45:00;25074.330078125;25074.849609375;25065.810546875;25074.849609375;0
2026-02-20 12:50:00;25074.849609375;25090.470703125;25074.310546875;25081.900390625;0
2026-02-20 12:55:00;25082.23046875;25083.669921875;25074.009765625;25078.689453125;0
2026-02-20 13:00:00;25078.880859375;25086.6796875;25074.25;25085.970703125;0
2026-02-20 13:05:00;25086.029296875;25093.26953125;25082.109375;25093.26953125;0
