datetime;open;high;low;close
2025-10-20 01:00:00;4246.04;4246.57;4240.9;4240.9
2025-10-20 01:01:00;4240.92;4240.92;4234.84;4236
2025-10-20 01:02:00;4235.89;4237.22;4227.19;4229.88
2025-10-20 01:03:00;4230.11;4232.39;4218.75;4230.96
2025-10-20 01:04:00;4230.97;4231.49;4227.8;4228.91
2025-10-20 01:05:00;4228.9;4228.9;4224.28;4224.46
2025-10-20 01:06:00;4224.8;4227.12;4224.8;4227.12
2025-10-20 01:07:00;4227.39;4229.12;4227.36;4229.12
2025-10-20 01:08:00;4229.11;4229.11;4226.62;4227.23
2025-10-20 01:09:00;4227.23;4231.52;4227.23;4231.52
2025-10-20 01:10:00;4231.63;4233.32;4231.63;4233.19
2025-10-20 01:11:00;4233.19;4238.39;4233.19;4238.39
2025-10-20 01:12:00;4238.4;4243.36;4238.4;4243.36
2025-10-20 01:13:00;4243.35;4244.75;4241.11;4242.35
2025-10-20 01:14:00;4242.35;4244.41;4242.35;4244.41
2025-10-20 01:15:00;4244.41;4245.24;4244.41;4245.23
2025-10-20 01:16:00;4245.24;4248.28;4245.24;4246.77
2025-10-20 01:17:00;4246.76;4246.8;4245.16;4246.8
2025-10-20 01:18:00;4246.91;4246.91;4245.85;4245.85
2025-10-20 01:19:00;4245.86;4246.38;4245.86;4246.38
2025-10-20 01:20:00;4246.39;4246.39;4244.71;4245.11
2025-10-20 01:21:00;4245.11;4246;4244.43;4245.89
2025-10-20 01:22:00;4245.9;4246.07;4241.67;4241.67
2025-10-20 01:23:00;4241.56;4243.56;4241.56;4243.56
2025-10-20 01:24:00;4243.59;4245.86;4243.57;4245.85
2025-10-20 01:25:00;4245.86;4246.8;4245.8;4246.8
2025-10-20 01:26:00;4246.79;4248.24;4246.1;4248.24
2025-10-20 01:27:00;4248.24;4251.43;4248.23;4251.43
2025-10-20 01:28:00;4251.43;4253.28;4251.43;4253.27
2025-10-20 01:29:00;4253.28;4256.46;4253.28;4255.92
2025-10-20 01:30:00;4255.92;4255.92;4253.48;4253.48
2025-10-20 01:31:00;4253.47;4253.47;4249.92;4251.04
2025-10-20 01:32:00;4251.04;4251.8;4251.04;4251.25
2025-10-20 01:33:00;4251.12;4253.52;4249.86;4253.04
2025-10-20 01:34:00;4253.04;4253.57;4252.05;4252.05
2025-10-20 01:35:00;4252.04;4253.23;4250.88;4252.1
2025-10-20 01:36:00;4252.09;4253.22;4252.09;4252.79
2025-10-20 01:37:00;4252.78;4252.78;4246.25;4250.06
2025-10-20 01:38:00;4250.06;4250.29;4247.57;4250.29
2025-10-20 01:39:00;4250.28;4250.28;4249.62;4249.8
