datetime;open;high;low;close
2023-01-19 01:00:00;1905.16003;1905.85999;1904.66003;1905.82996
2023-01-19 01:01:00;1905.76001;1905.84998;1905.069946;1905.22998
2023-01-19 01:02:00;1905.18994;1905.27002;1904.48999;1904.81995
2023-01-19 01:03:00;1904.93994;1905.56995;1904.80005;1905.51001
2023-01-19 01:04:00;1905.56995;1905.73999;1905.16003;1905.73999
2023-01-19 01:05:00;1905.88000;1905.94995;1905.56006;1905.60999
2023-01-19 01:06:00;1905.63000;1906.31995;1905.59998;1905.96997
2023-01-19 01:07:00;1905.98999;1906.56006;1905.96997;1906.48999
2023-01-19 01:08:00;1906.48999;1907.26001;1906.14001;1907.26001
2023-01-19 01:09:00;1907.18005;1907.33997;1906.69995;1906.96997
2023-01-19 01:10:00;1906.91003;1906.95996;1906.45996;1906.77002
2023-01-19 01:11:00;1906.73999;1906.76001;1906.13000;1906.18994
2023-01-19 01:12:00;1906.12000;1906.38000;1905.96997;1906.37000
2023-01-19 01:13:00;1906.35999;1906.35999;1905.30005;1905.38000
2023-01-19 01:14:00;1905.39001;1905.39001;1904.82996;1904.83997
2023-01-19 01:15:00;1904.81006;1904.90002;1904.42004;1904.42004
2023-01-19 01:16:00;1904.42004;1904.85999;1904.12000;1904.51001
2023-01-19 01:17:00;1904.56995;1904.70996;1904.33997;1904.40002
2023-01-19 01:18:00;1904.37000;1904.37000;1903.47998;1903.65002
2023-01-19 01:19:00;1903.66003;1904.050049;1903.66003;1903.71997
2023-01-19 01:20:00;1903.67004;1903.73999;1903.19995;1903.22998
2023-01-19 01:21:00;1903.33997;1903.33997;1902.53003;1902.66003
2023-01-19 01:22:00;1902.66003;1903.13000;1902.069946;1902.069946
2023-01-19 01:23:00;1902.16003;1902.84998;1901.98999;1902.31995
2023-01-19 01:24:00;1902.32996;1902.62000;1901.64001;1902.62000
2023-01-19 01:25:00;1902.66003;1902.94995;1902.23999;1902.57996
2023-01-19 01:26:00;1902.5;1902.88000;1902.33997;1902.84998
2023-01-19 01:27:00;1902.78003;1903.32996;1902.69995;1902.93994
2023-01-19 01:28:00;1902.98999;1903.069946;1902.63000;1902.81995
2023-01-19 01:29:00;1902.73999;1902.76001;1902.53003;1902.68005
2023-01-19 01:30:00;1902.71997;1902.79004;1902.14001;1902.79004
2023-01-19 01:31:00;1902.83997;1903.17004;1902.60999;1902.60999
2023-01-19 01:32:00;1902.51001;1902.54004;1902.17004;1902.18994
2023-01-19 01:33:00;1902.37000;1903.16003;1902.30005;1903.16003
2023-01-19 01:34:00;1903.22998;1903.56006;1902.93994;1902.93994
2023-01-19 01:35:00;1902.97998;1903.62000;1902.93994;1903.56006
2023-01-19 01:36:00;1903.62000;1903.69995;1903.38000;1903.65002
2023-01-19 01:37:00;1903.79004;1903.88000;1903.57996;1903.63000
2023-01-19 01:38:00;1903.64001;1903.70996;1903.27002;1903.63000
2023-01-19 01:39:00;1903.76001;1903.84998;1903.47998;1903.55005
2023-01-19 01:40:00;1903.55005;1903.57996;1903.25;1903.39001
2023-01-19 01:41:00;1903.48999;1903.60999;1902.91003;1902.91003
2023-01-19 01:42:00;1903.020020;1903.32996;1902.98999;1903.18994
2023-01-19 01:43:00;1903.17004;1903.48999;1903.099976;1903.44995
2023-01-19 01:44:00;1903.51001;1903.56006;1903.26001;1903.33997
2023-01-19 01:45:00;1903.32996;1903.46997;1902.89001;1902.90002
2023-01-19 01:46:00;1902.98999;1902.98999;1901.96997;1902.21997
2023-01-19 01:47:00;1902.23999;1902.56995;1902.18005;1902.46997
