datetime;open;high;low;close
2024-03-01 01:00:00;2043.93005;2044.19995;2043.71997;2044.099976
2024-03-01 01:01:00;2044.14001;2044.14001;2043.73999;2043.77002
2024-03-01 01:02:00;2043.78003;2043.87000;2043.68994;2043.72998
2024-03-01 01:03:00;2043.75;2043.78003;2043.43005;2043.46997
2024-03-01 01:04:00;2043.43005;2043.64001;2043.41003;2043.53003
2024-03-01 01:05:00;2043.48999;2043.48999;2043.10999;2043.28003
2024-03-01 01:06:00;2043.28003;2043.47998;2043.20996;2043.39001
2024-03-01 01:07:00;2043.38000;2043.51001;2043.33997;2043.43994
2024-03-01 01:08:00;2043.43005;2043.63000;2043.40002;2043.63000
2024-03-01 01:09:00;2043.64001;2043.68994;2043.55005;2043.63000
2024-03-01 01:10:00;2043.64001;2043.65002;2043.56006;2043.58997
2024-03-01 01:11:00;2043.59998;2043.63000;2043.54004;2043.57996
2024-03-01 01:12:00;2043.56995;2043.68994;2043.56995;2043.68005
2024-03-01 01:13:00;2043.69995;2043.78003;2043.60999;2043.71997
2024-03-01 01:14:00;2043.64001;2043.91003;2043.64001;2043.81995
2024-03-01 01:15:00;2043.83997;2044.010010;2043.83997;2044.010010
2024-03-01 01:16:00;2043.94995;2043.95996;2043.78003;2043.95996
2024-03-01 01:17:00;2043.95996;2043.95996;2043.80005;2043.87000
2024-03-01 01:18:00;2043.88000;2043.89001;2043.88000;2043.89001
2024-03-01 01:19:00;2043.96997;2044.010010;2043.79004;2044.010010
2024-03-01 01:20:00;2043.97998;2043.97998;2043.88000;2043.96997
2024-03-01 01:21:00;2043.98999;2044.18005;2043.96997;2044.069946
2024-03-01 01:22:00;2044.040039;2044.040039;2043.84998;2043.85999
2024-03-01 01:23:00;2043.93994;2043.94995;2043.77002;2043.81006
2024-03-01 01:24:00;2043.78003;2043.88000;2043.66003;2043.83997
2024-03-01 01:25:00;2043.84998;2043.89001;2043.68005;2043.81006
2024-03-01 01:26:00;2043.79004;2044.089966;2043.75;2044
2024-03-01 01:27:00;2043.98999;2044.10999;2043.95996;2044.030029
2024-03-01 01:28:00;2044.079956;2044.16003;2044.069946;2044.10999
2024-03-01 01:29:00;2044.099976;2044.16003;2044.069946;2044.089966
2024-03-01 01:30:00;2044.089966;2044.35999;2044.010010;2044.20996
2024-03-01 01:31:00;2044.22998;2044.32996;2044.17004;2044.26001
2024-03-01 01:32:00;2044.30005;2044.40002;2044.22998;2044.29004
2024-03-01 01:33:00;2044.35999;2044.35999;2044.22998;2044.29004
2024-03-01 01:34:00;2044.28003;2044.29004;2044.089966;2044.10999
2024-03-01 01:35:00;2044.10999;2044.41003;2044.050049;2044.40002
2024-03-01 01:36:00;2044.43994;2044.55005;2044.43005;2044.47998
2024-03-01 01:37:00;2044.51001;2044.77002;2044.47998;2044.69995
2024-03-01 01:38:00;2044.70996;2044.78003;2044.41003;2044.42004
2024-03-01 01:39:00;2044.45996;2044.45996;2044.22998;2044.32996
2024-03-01 01:40:00;2044.34998;2044.56006;2044.23999;2044.38000
2024-03-01 01:41:00;2044.39001;2044.39001;2044.13000;2044.33997
2024-03-01 01:42:00;2044.38000;2044.38000;2044.14001;2044.22998
2024-03-01 01:43:00;2044.26001;2044.37000;2044.18994;2044.23999
2024-03-01 01:44:00;2044.22998;2044.33997;2044.18994;2044.31006
2024-03-01 01:45:00;2044.26001;2044.44995;2044.18994;2044.37000
2024-03-01 01:46:00;2044.40002;2044.44995;2044.29004;2044.37000
2024-03-01 01:47:00;2044.34998;2044.48999;2044.29004;2044.47998
2024-03-01 01:48:00;2044.42004;2044.56006;2044.22998;2044.51001
2024-03-01 01:49:00;2044.45996;2044.45996;2044.19995;2044.20996
2024-03-01 01:50:00;2044.30005;2044.35999;2044.14001;2044.22998
2024-03-01 01:51:00;2044.17004;2044.33997;2044.14001;2044.23999
2024-03-01 01:52:00;2044.22998;2044.26001;2044.099976;2044.18005
2024-03-01 01:53:00;2044.18994;2044.18994;2043.97998;2044.12000
2024-03-01 01:54:00;2044.099976;2044.15002;2043.98999;2044.089966
2024-03-01 01:55:00;2044.079956;2044.17004;2044.040039;2044.060059
2024-03-01 01:56:00;2044.040039;2044.31006;2044.040039;2044.31006
2024-03-01 01:57:00;2044.30005;2044.44995;2044.27002;2044.31995
2024-03-01 01:58:00;2044.38000;2044.48999;2044.29004;2044.35999
2024-03-01 01:59:00;2044.35999;2044.43005;2044.31006;2044.42004
2024-03-01 02:00:00;2044.37000;2044.52002;2044.30005;2044.45996
2024-03-01 02:01:00;2044.51001;2044.56006;2044.45996;2044.47998
2024-03-01 02:02:00;2044.46997;2044.46997;2044.37000;2044.39001
2024-03-01 02:03:00;2044.45996;2044.46997;2044.31995;2044.35999
2024-03-01 02:04:00;2044.31995;2044.39001;2044.28003;2044.37000
2024-03-01 02:05:00;2044.41003;2044.41003;2044.14001;2044.33997
2024-03-01 02:06:00;2044.30005;2044.31995;2044.15002;2044.23999
2024-03-01 02:07:00;2044.27002;2044.39001;2044.22998;2044.39001
2024-03-01 02:08:00;2044.40002;2044.47998;2044.34998;2044.43994
2024-03-01 02:09:00;2044.48999;2044.56006;2044.43994;2044.52002
2024-03-01 02:10:00;2044.54004;2044.56995;2044.45996;2044.53003
2024-03-01 02:11:00;2044.55005;2044.57996;2044.42004;2044.51001
2024-03-01 02:12:00;2044.54004;2044.83997;2044.54004;2044.80005
2024-03-01 02:13:00;2044.84998;2045.22998;2044.83997;2045.16003
2024-03-01 02:14:00;2045.12000;2045.15002;2045.069946;2045.10999
2024-03-01 02:15:00;2045.10999;2045.17004;2045.089966;2045.16003
2024-03-01 02:16:00;2045.12000;2045.15002;2044.81006;2044.82996
2024-03-01 02:17:00;2044.83997;2044.93005;2044.83997;2044.84998
2024-03-01 02:18:00;2044.82996;2044.85999;2044.70996;2044.85999
2024-03-01 02:19:00;2044.90002;2044.95996;2044.87000;2044.92004
2024-03-01 02:20:00;2044.87000;2044.88000;2044.81006;2044.84998
2024-03-01 02:21:00;2044.82996;2045.050049;2044.82996;2045.050049
2024-03-01 02:22:00;2044.98999;2045.10999;2044.98999;2045.089966
2024-03-01 02:23:00;2045.069946;2045.17004;2045.050049;2045.089966
2024-03-01 02:24:00;2045.069946;2045.12000;2044.94995;2045.050049
2024-03-01 02:25:00;2045.040039;2045.10999;2044.93994;2045.069946
2024-03-01 02:26:00;2045.060059;2045.099976;2044.97998;2045.040039
2024-03-01 02:27:00;2045.089966;2045.14001;2045.050049;2045.079956
2024-03-01 02:28:00;2045.069946;2045.099976;2045.069946;2045.099976
2024-03-01 02:29:00;2045.069946;2045.13000;2045.050049;2045.060059
2024-03-01 02:30:00;2045.089966;2045.17004;2045.060059;2045.15002
2024-03-01 02:31:00;2045.079956;2045.35999;2045.069946;2045.31006
2024-03-01 02:32:00;2045.28003;2045.55005;2045.27002;2045.52002
2024-03-01 02:33:00;2045.53003;2045.56995;2045.46997;2045.56006
2024-03-01 02:34:00;2045.58997;2045.60999;2045.40002;2045.55005
2024-03-01 02:35:00;2045.54004;2045.72998;2045.48999;2045.52002
2024-03-01 02:36:00;2045.51001;2045.60999;2045.43005;2045.59998
2024-03-01 02:37:00;2045.53003;2045.73999;2045.52002;2045.71997
2024-03-01 02:38:00;2045.72998;2045.75;2045.68005;2045.68005
2024-03-01 02:39:00;2045.68994;2045.80005;2045.66003;2045.78003
2024-03-01 02:40:00;2045.77002;2045.89001;2045.66003;2045.71997
2024-03-01 02:41:00;2045.70996;2045.94995;2045.70996;2045.88000
2024-03-01 02:42:00;2045.91003;2045.91003;2045.68994;2045.73999
2024-03-01 02:43:00;2045.76001;2045.94995;2045.76001;2045.94995
2024-03-01 02:44:00;2045.95996;2045.95996;2045.72998;2045.77002
2024-03-01 02:45:00;2045.77002;2045.82996;2045.39001;2045.45996
2024-03-01 02:46:00;2045.47998;2045.51001;2045.15002;2045.23999
2024-03-01 02:47:00;2045.28003;2045.68994;2045.22998;2045.62000
2024-03-01 02:48:00;2045.56006;2045.56995;2045.30005;2045.38000
2024-03-01 02:49:00;2045.38000;2045.56006;2045.20996;2045.56006
2024-03-01 02:50:00;2045.54004;2045.58997;2045.22998;2045.34998
2024-03-01 02:51:00;2045.37000;2045.57996;2045.32996;2045.57996
2024-03-01 02:52:00;2045.57996;2045.68005;2045.46997;2045.58997
2024-03-01 02:53:00;2045.59998;2045.67004;2045.46997;2045.52002
2024-03-01 02:54:00;2045.54004;2045.54004;2045.32996;2045.37000
2024-03-01 02:55:00;2045.33997;2045.63000;2045.31006;2045.42004
2024-03-01 02:56:00;2045.35999;2045.63000;2045.33997;2045.60999
2024-03-01 02:57:00;2045.58997;2045.64001;2045.55005;2045.59998
2024-03-01 02:58:00;2045.55005;2045.62000;2045.46997;2045.51001
2024-03-01 02:59:00;2045.57996;2045.58997;2045.43994;2045.43994
2024-03-01 03:00:00;2045.44995;2045.56006;2045.43994;2045.55005
2024-03-01 03:01:00;2045.53003;2045.63000;2045.34998;2045.58997
2024-03-01 03:02:00;2045.56006;2045.85999;2045.53003;2045.80005
2024-03-01 03:03:00;2045.72998;2045.73999;2045.62000;2045.63000
2024-03-01 03:04:00;2045.64001;2045.69995;2045.57996;2045.68005
2024-03-01 03:05:00;2045.68005;2045.90002;2045.68005;2045.87000
2024-03-01 03:06:00;2045.82996;2045.89001;2045.76001;2045.87000
2024-03-01 03:07:00;2045.84998;2046.030029;2045.78003;2045.97998
2024-03-01 03:08:00;2045.94995;2046.18005;2045.88000;2046.099976
2024-03-01 03:09:00;2045.93994;2046.010010;2045.80005;2045.80005
2024-03-01 03:10:00;2045.81006;2045.81995;2045.67004;2045.76001
2024-03-01 03:11:00;2045.77002;2046.040039;2045.72998;2045.96997
2024-03-01 03:12:00;2045.97998;2046.22998;2045.91003;2046.18005
2024-03-01 03:13:00;2046.21997;2046.29004;2046.089966;2046.18994
2024-03-01 03:14:00;2046.22998;2046.22998;2046.069946;2046.16003
2024-03-01 03:15:00;2046.16003;2046.30005;2046.16003;2046.20996
2024-03-01 03:16:00;2046.18994;2046.26001;2046.18005;2046.18005
2024-03-01 03:17:00;2046.12000;2046.35999;2046.089966;2046.35999
2024-03-01 03:18:00;2046.37000;2046.38000;2046.30005;2046.38000
2024-03-01 03:19:00;2046.37000;2046.39001;2046.18994;2046.28003
2024-03-01 03:20:00;2046.25;2046.26001;2046.050049;2046.050049
2024-03-01 03:21:00;2046.060059;2046.060059;2045.90002;2045.96997
2024-03-01 03:22:00;2045.94995;2046.010010;2045.89001;2045.90002
2024-03-01 03:23:00;2045.91003;2046.050049;2045.90002;2045.97998
2024-03-01 03:24:00;2046.040039;2046.14001;2046;2046.10999
2024-03-01 03:25:00;2046.18994;2046.28003;2046.17004;2046.21997
2024-03-01 03:26:00;2046.19995;2046.23999;2046.14001;2046.17004
2024-03-01 03:27:00;2046.040039;2046.069946;2045.93994;2046.020020
2024-03-01 03:28:00;2045.97998;2046.089966;2045.95996;2045.95996
