datetime;open;high;low;close
2025-05-06 01:00:00;3330.01;3336.34;3330.01;3335.83
2025-05-06 01:01:00;3335.67;3344.83;3335.67;3344.83
2025-05-06 01:02:00;3344.8;3348.17;3344.56;3347.75
2025-05-06 01:03:00;3346.93;3347.55;3344.86;3347.55
2025-05-06 01:04:00;3347.72;3350.08;3347.6;3349.4
2025-05-06 01:05:00;3348.83;3350.42;3347.16;3350.18
2025-05-06 01:06:00;3350.15;3350.38;3346.12;3348.23
2025-05-06 01:07:00;3347.89;3352.27;3347.89;3351.01
2025-05-06 01:08:00;3351.7;3356.61;3351.6;3356.35
2025-05-06 01:09:00;3356.35;3358.96;3354.9;3358.92
2025-05-06 01:10:00;3359.31;3362.94;3357.87;3361.46
2025-05-06 01:11:00;3361.11;3361.58;3358;3359.16
2025-05-06 01:12:00;3359.28;3361.25;3358.18;3361.25
2025-05-06 01:13:00;3360.62;3361.04;3357.79;3359.26
2025-05-06 01:14:00;3358.83;3364.3;3358.83;3362.06
2025-05-06 01:15:00;3362.16;3362.63;3359.33;3360.2
2025-05-06 01:16:00;3359.89;3360.31;3356.69;3356.69
2025-05-06 01:17:00;3356.64;3357.64;3355.7;3357.47
2025-05-06 01:18:00;3357.26;3360.56;3357.17;3360.16
2025-05-06 01:19:00;3360.3;3362.75;3359.83;3361.97
2025-05-06 01:20:00;3361.23;3362.18;3359.83;3359.83
2025-05-06 01:21:00;3359.84;3360.26;3357;3360.26
2025-05-06 01:22:00;3360.4;3360.54;3358.54;3360.44
2025-05-06 01:23:00;3360.4;3362.41;3359.42;3359.61
2025-05-06 01:24:00;3359.9;3359.9;3357.46;3359.33
2025-05-06 01:25:00;3359.37;3360.02;3357.7;3358.63
2025-05-06 01:26:00;3358.96;3360.7;3357.37;3358.36
2025-05-06 01:27:00;3358.09;3358.62;3357.58;3358.3
2025-05-06 01:28:00;3358.38;3358.78;3354.9;3356.02
2025-05-06 01:29:00;3355.6;3357.89;3355.6;3356.88
2025-05-06 01:30:00;3362.5;3364.4;3362.5;3363.8
2025-05-06 01:31:00;3357.53;3358.92;3356.83;3358.16
2025-05-06 01:32:00;3358.16;3362.22;3357.82;3361.66
2025-05-06 01:33:00;3361.75;3363.94;3360.69;3363.94
2025-05-06 01:34:00;3364.39;3365.58;3361.03;3363.59
2025-05-06 01:35:00;3363.64;3364.64;3361.26;3363.05
2025-05-06 01:36:00;3362.87;3367.94;3362.26;3367.73
2025-05-06 01:37:00;3367.94;3368.92;3365.67;3366.54
2025-05-06 01:38:00;3366.28;3369.61;3366.28;3369.42
2025-05-06 01:39:00;3369.13;3370.19;3368.91;3369.78
2025-05-06 01:40:00;3369.71;3370.96;3369.12;3370.44
2025-05-06 01:41:00;3370.41;3377.23;3370.41;3376.74
2025-05-06 01:42:00;3377.08;3381.61;3376.51;3380.92
2025-05-06 01:43:00;3380.81;3381.52;3378.81;3378.81
2025-05-06 01:44:00;3378.91;3380.31;3377.75;3378.34
2025-05-06 01:45:00;3378.56;3379.76;3378.49;3379.14
2025-05-06 01:46:00;3380.13;3381.27;3377.99;3377.99
2025-05-06 01:47:00;3378.07;3379.26;3377.38;3377.79
2025-05-06 01:48:00;3378.02;3379.56;3377.52;3378.8
2025-05-06 01:49:00;3378.95;3378.98;3377.51;3377.63
2025-05-06 01:50:00;3377.56;3378.55;3376.06;3377.75
2025-05-06 01:51:00;3377.95;3377.95;3376;3376.6
2025-05-06 01:52:00;3376.39;3379.9;3376.39;3379.74
2025-05-06 01:53:00;3379.5;3379.58;3376.43;3376.43
2025-05-06 01:54:00;3377;3377;3374.27;3374.72
2025-05-06 01:55:00;3375.23;3376.39;3373.17;3373.68
2025-05-06 01:56:00;3373.64;3374.65;3372.25;3373.72
2025-05-06 01:57:00;3373.97;3374.8;3373.29;3374.3
2025-05-06 01:58:00;3374.2;3377.42;3374.12;3376.91
2025-05-06 01:59:00;3376.86;3379.5;3376.6;3379.5
2025-05-06 02:00:00;3380.38;3380.98;3378.27;3378.44
2025-05-06 02:01:00;3378.61;3378.61;3377.37;3377.87
2025-05-06 02:02:00;3377.77;3377.77;3376.24;3376.29
2025-05-06 02:03:00;3376.5;3378.5;3375.95;3375.97
2025-05-06 02:04:00;3375.99;3378.13;3375.57;3377.56
2025-05-06 02:05:00;3376.99;3377;3375.24;3375.78
2025-05-06 02:06:00;3375.69;3378.11;3375.28;3377.19
2025-05-06 02:07:00;3378.13;3380.05;3378.13;3379.87
2025-05-06 02:08:00;3379.94;3383.72;3379.94;3383.07
2025-05-06 02:09:00;3382.93;3382.93;3380.56;3380.8
2025-05-06 02:10:00;3380.8;3380.81;3378.04;3379.04
2025-05-06 02:11:00;3378.92;3382.3;3378.74;3381.82
2025-05-06 02:12:00;3381.2;3382.49;3381.15;3382.49
2025-05-06 02:13:00;3382.51;3383.18;3381.72;3382.81
2025-05-06 02:14:00;3382.96;3383.23;3381.67;3382
2025-05-06 02:15:00;3382.08;3382.33;3380.68;3380.74
2025-05-06 02:16:00;3380.9;3382.08;3380.53;3381.19
2025-05-06 02:17:00;3381.35;3383.49;3380.96;3383.49
2025-05-06 02:18:00;3383.42;3383.77;3381.79;3381.87
2025-05-06 02:19:00;3381.99;3385.49;3381.99;3385.25
2025-05-06 02:20:00;3385.07;3385.77;3385;3385.11
2025-05-06 02:21:00;3385.05;3386.5;3384.06;3384.1
2025-05-06 02:22:00;3384.19;3385.59;3383.76;3385.51
2025-05-06 02:23:00;3385.44;3386.89;3384.69;3386.22
2025-05-06 02:24:00;3386.17;3386.39;3380.19;3380.81
2025-05-06 02:25:00;3380.95;3381.07;3378.09;3379.43
2025-05-06 02:26:00;3379.49;3380.89;3379.42;3380.83
2025-05-06 02:27:00;3380.92;3381.82;3380.6;3380.6
2025-05-06 02:28:00;3380.59;3381.24;3380.13;3380.13
2025-05-06 02:29:00;3380.44;3383.48;3380.17;3381.91
2025-05-06 02:30:00;3382.12;3382.36;3379.52;3379.57
2025-05-06 02:31:00;3379.27;3379.57;3378.06;3378.56
2025-05-06 02:32:00;3378.4;3379.06;3377.1;3378.11
2025-05-06 02:33:00;3378.03;3378.03;3375.33;3375.74
2025-05-06 02:34:00;3375.81;3375.92;3374;3375.81
2025-05-06 02:35:00;3375.51;3375.51;3371.87;3373.37
2025-05-06 02:36:00;3373.47;3373.47;3364.33;3365
2025-05-06 02:37:00;3365.04;3369.48;3365.04;3368.39
2025-05-06 02:38:00;3369.06;3370.71;3368.27;3369.48
2025-05-06 02:39:00;3369.66;3372.54;3369.66;3372.54
2025-05-06 02:40:00;3372.25;3372.25;3369.23;3370.28
2025-05-06 02:41:00;3370.35;3371.02;3365.96;3366.84
2025-05-06 02:42:00;3366.88;3368.76;3366.88;3368.11
2025-05-06 02:43:00;3368.11;3369.01;3366.51;3368.5
2025-05-06 02:44:00;3368.76;3368.76;3366.42;3366.94
2025-05-06 02:45:00;3366.71;3367.1;3365.73;3366.66
2025-05-06 02:46:00;3367.29;3367.49;3365.62;3366.09
2025-05-06 02:47:00;3365.88;3366.21;3360.44;3360.96
2025-05-06 02:48:00;3361.73;3364.69;3361.73;3362
2025-05-06 02:49:00;3362;3362.15;3357.34;3357.34
2025-05-06 02:50:00;3358.12;3361.21;3357.82;3360.98
2025-05-06 02:51:00;3360.94;3362.86;3360.45;3362.27
