datetime;open;high;low;close
2025-08-07 01:00:00;3375.91;3375.91;3374.33;3374.33
2025-08-07 01:01:00;3374.2;3374.62;3374.2;3374.61
2025-08-07 01:02:00;3374.61;3374.62;3374.61;3374.61
2025-08-07 01:03:00;3374.61;3374.61;3374.61;3374.61
2025-08-07 01:04:00;3374.62;3375.06;3374.62;3375.06
2025-08-07 01:05:00;3375.07;3375.29;3375.07;3375.28
2025-08-07 01:06:00;3375.29;3375.8;3375.29;3375.8
2025-08-07 01:07:00;3375.8;3375.81;3375.8;3375.81
2025-08-07 01:08:00;3375.8;3376.66;3375.8;3376.65
2025-08-07 01:09:00;3376.66;3376.74;3376.66;3376.74
2025-08-07 01:10:00;3377;3377;3377;3377
2025-08-07 01:11:00;3376.99;3377.22;3376.99;3377.22
2025-08-07 01:12:00;3377.23;3377.23;3377.22;3377.22
2025-08-07 01:13:00;3377.22;3377.6;3377.22;3377.6
2025-08-07 01:14:00;3377.97;3377.97;3377.97;3377.97
2025-08-07 01:15:00;3377.97;3378.26;3377.97;3378.26
2025-08-07 01:16:00;3378.58;3378.83;3378.58;3378.83
2025-08-07 01:17:00;3378.82;3378.83;3378.82;3378.83
2025-08-07 01:18:00;3378.82;3378.82;3378.57;3378.57
2025-08-07 01:19:00;3378.57;3378.57;3377.77;3377.77
2025-08-07 01:20:00;3377.67;3378.25;3377.67;3378.13
2025-08-07 01:21:00;3378.07;3378.07;3378.07;3378.07
2025-08-07 01:22:00;3378.08;3378.13;3378.08;3378.13
2025-08-07 01:23:00;3378.13;3378.19;3378.13;3378.19
2025-08-07 01:25:00;3378.33;3378.33;3378.33;3378.33
2025-08-07 01:26:00;3378.34;3378.61;3378.34;3378.61
2025-08-07 01:27:00;3378.62;3378.62;3378.62;3378.62
2025-08-07 01:28:00;3378.78;3378.79;3378.78;3378.79
2025-08-07 01:29:00;3378.79;3378.79;3378.79;3378.79
2025-08-07 01:30:00;3378.79;3378.79;3378.79;3378.79
2025-08-07 01:31:00;3378.79;3380.09;3378.79;3380.09
2025-08-07 01:32:00;3380.09;3380.49;3380.09;3380.49
2025-08-07 01:33:00;3380.49;3380.49;3380.21;3380.21
2025-08-07 01:34:00;3380.17;3380.17;3380.17;3380.17
2025-08-07 01:35:00;3380.39;3380.39;3380.39;3380.39
2025-08-07 01:36:00;3380.4;3380.4;3380.39;3380.39
2025-08-07 01:37:00;3380.39;3380.39;3380.39;3380.39
2025-08-07 01:38:00;3380.39;3380.39;3380.02;3380.02
2025-08-07 01:40:00;3380.49;3380.54;3380.49;3380.54
2025-08-07 01:42:00;3380.54;3380.66;3380.54;3380.66
2025-08-07 01:43:00;3380.76;3380.89;3380.76;3380.89
2025-08-07 01:44:00;3380.9;3381.4;3380.9;3381.4
2025-08-07 01:45:00;3381.4;3381.56;3381.39;3381.56
2025-08-07 01:46:00;3381.55;3381.56;3381.13;3381.13
2025-08-07 01:47:00;3381.26;3381.83;3381.26;3381.83
2025-08-07 01:48:00;3381.82;3381.82;3381.43;3381.43
2025-08-07 01:49:00;3381.42;3381.99;3381.42;3381.99
2025-08-07 01:50:00;3381.99;3382;3381.99;3382
2025-08-07 01:51:00;3382.05;3382.05;3382.05;3382.05
2025-08-07 01:52:00;3382.07;3382.46;3382.07;3382.45
2025-08-07 01:53:00;3382.46;3382.54;3382.46;3382.54
2025-08-07 01:54:00;3382.55;3382.56;3382.55;3382.55
2025-08-07 01:55:00;3382.66;3382.66;3382.62;3382.66
2025-08-07 01:56:00;3382.66;3382.66;3382.61;3382.65
2025-08-07 01:57:00;3382.65;3382.87;3382.65;3382.87
2025-08-07 01:58:00;3382.86;3383.04;3382.86;3383.04
2025-08-07 01:59:00;3383.06;3383.06;3383.05;3383.05
2025-08-07 02:01:00;3383.05;3383.06;3383.05;3383.06
2025-08-07 02:02:00;3383.07;3383.12;3383.07;3383.11
2025-08-07 02:03:00;3383.11;3383.12;3383.11;3383.11
2025-08-07 02:04:00;3383.11;3383.11;3382.2;3382.2
2025-08-07 02:05:00;3382.2;3382.2;3381.61;3382.2
2025-08-07 02:06:00;3382.2;3382.34;3382.2;3382.29
2025-08-07 02:07:00;3382.29;3382.29;3382.29;3382.29
2025-08-07 02:08:00;3382.29;3382.29;3382.02;3382.02
2025-08-07 02:09:00;3382;3382;3381.94;3381.94
2025-08-07 02:10:00;3381.94;3382.59;3381.94;3382.59
2025-08-07 02:11:00;3382.58;3383.24;3382.58;3383.06
2025-08-07 02:12:00;3383.06;3383.06;3382.81;3382.81
2025-08-07 02:13:00;3382.4;3382.41;3382.4;3382.41
2025-08-07 02:14:00;3382.4;3382.4;3381.68;3381.73
2025-08-07 02:15:00;3381.73;3381.73;3381;3381.01
2025-08-07 02:16:00;3381.39;3381.39;3381.39;3381.39
2025-08-07 02:17:00;3381.39;3381.39;3380.7;3380.7
2025-08-07 02:18:00;3380.54;3380.79;3380.54;3380.78
2025-08-07 02:19:00;3380.78;3380.78;3380;3380.01
2025-08-07 02:20:00;3380;3380;3380;3380
2025-08-07 02:21:00;3380.59;3380.59;3380.04;3380.04
2025-08-07 02:22:00;3380.03;3380.03;3379.63;3379.63
2025-08-07 02:23:00;3379.63;3379.63;3379.01;3379.01
2025-08-07 02:24:00;3379.01;3379.01;3379.01;3379.01
2025-08-07 02:25:00;3379.02;3379.2;3379.02;3379.2
2025-08-07 02:26:00;3379.19;3379.19;3378.96;3378.96
2025-08-07 02:27:00;3378.92;3378.92;3378.92;3378.92
2025-08-07 02:28:00;3378.93;3378.93;3378.93;3378.93
2025-08-07 02:29:00;3378.92;3378.93;3378.92;3378.92
2025-08-07 02:30:00;3378.93;3378.93;3378.15;3378.16
2025-08-07 02:31:00;3378.19;3378.19;3377.81;3377.81
2025-08-07 02:32:00;3378.09;3378.09;3377.45;3377.57
2025-08-07 02:33:00;3377.59;3377.6;3377.59;3377.6
2025-08-07 02:34:00;3377.59;3377.59;3377.59;3377.59
2025-08-07 02:35:00;3377.6;3379.6;3377.6;3379.6
2025-08-07 02:36:00;3379.6;3379.64;3379.6;3379.63
2025-08-07 02:37:00;3379.63;3379.63;3379.4;3379.6
2025-08-07 02:38:00;3379.64;3379.95;3379.64;3379.95
2025-08-07 02:39:00;3379.95;3380.33;3379.95;3380.33
2025-08-07 02:40:00;3380.4;3380.57;3380.4;3380.57
2025-08-07 02:42:00;3380.64;3380.7;3380.64;3380.7
2025-08-07 02:43:00;3380.69;3380.7;3380.69;3380.7
2025-08-07 02:44:00;3380.7;3380.84;3380.7;3380.84
2025-08-07 02:45:00;3380.81;3380.82;3380.81;3380.82
2025-08-07 02:46:00;3380.82;3380.84;3380.82;3380.84
2025-08-07 02:47:00;3380.84;3381;3380.84;3380.99
2025-08-07 02:48:00;3381;3381.11;3381;3381.11
2025-08-07 02:49:00;3381.11;3381.11;3381;3381
2025-08-07 02:50:00;3380.83;3380.83;3380.83;3380.83
2025-08-07 02:51:00;3380.83;3380.83;3380.83;3380.83
2025-08-07 02:52:00;3380.84;3380.84;3380.83;3380.84
2025-08-07 02:53:00;3380.83;3380.83;3380.7;3380.7
2025-08-07 02:54:00;3380.7;3380.7;3380.7;3380.7
2025-08-07 02:55:00;3380.84;3380.84;3380.84;3380.84
2025-08-07 02:56:00;3381.09;3381.09;3380.8;3380.8
2025-08-07 02:57:00;3380.8;3380.81;3380.8;3380.81
2025-08-07 02:58:00;3380.81;3380.83;3380.81;3380.83
