datetime;open;high;low;close
2024-04-19 00:00:00;2379.97998;2379.97998;2375.76001;2375.86011
2024-04-19 00:15:00;2375.85010;2376.14990;2373.88989;2375.030029
2024-04-19 00:30:00;2375.47998;2377.26001;2374.77002;2376.87988
2024-04-19 00:45:00;2376.85010;2379.82007;2376.68994;2379.62012
2024-04-19 01:00:00;2379.52002;2392.65991;2378.86011;2389.030029
2024-04-19 01:15:00;2389.12012;2397.27002;2387.060059;2396.22998
2024-04-19 01:30:00;2395.81006;2415.090088;2395.62012;2412.98999
2024-04-19 01:45:00;2412.97998;2417.79004;2403.12988;2409.34009
2024-04-19 02:00:00;2409.60010;2414.85010;2407.59009;2412.28003
2024-04-19 02:15:00;2412.17993;2412.86011;2403.69995;2406.030029
2024-04-19 02:30:00;2406.26001;2409.63989;2395.85010;2400.19995
2024-04-19 02:45:00;2400.18994;2409.83008;2399.82007;2400.51001
2024-04-19 03:00:00;2400.60010;2402.60010;2388.56006;2390.65991
2024-04-19 03:15:00;2390.19995;2393.71997;2383.13989;2385.94995
2024-04-19 03:30:00;2386.010010;2392.10010;2385.51001;2390.95996
2024-04-19 03:45:00;2391.010010;2393.050049;2387.63989;2391.46997
2024-04-19 04:00:00;2391.5;2391.5;2385.030029;2388.53003
2024-04-19 04:15:00;2388.57007;2389.44995;2386.060059;2387.37012
2024-04-19 04:30:00;2387.34009;2388.47998;2379.47998;2381.11011
2024-04-19 04:45:00;2381.34009;2384.26001;2381.070068;2383.63989
2024-04-19 05:00:00;2383.47998;2384.52002;2381.37012;2382.31006
2024-04-19 05:15:00;2382.30005;2384.32007;2381.90991;2384.18994
2024-04-19 05:30:00;2384.15991;2384.28003;2381.22998;2382.020020
2024-04-19 05:45:00;2382.12012;2384.030029;2380.36011;2381.31006
2024-04-19 06:00:00;2381.44995;2385.28003;2378.86011;2383.62012
2024-04-19 06:15:00;2383.56006;2384.17993;2380.78003;2382.13989
2024-04-19 06:30:00;2382.23999;2383.43994;2379.19995;2382.30005
2024-04-19 06:45:00;2382.55005;2391.89990;2381.31006;2390.13989
2024-04-19 07:00:00;2390.18994;2393.89990;2388.030029;2392.020020
2024-04-19 07:15:00;2392.28003;2392.47998;2385.98999;2386.43994
2024-04-19 07:30:00;2386.26001;2389.63989;2385.63989;2388.64990
2024-04-19 07:45:00;2388.57007;2389.39990;2384.85010;2385.43994
2024-04-19 08:00:00;2385.22998;2385.43994;2379.89990;2383.64990
2024-04-19 08:15:00;2383.68994;2383.73999;2378.10010;2380.98999
2024-04-19 08:30:00;2381.060059;2384.36011;2381.060059;2383.44995
2024-04-19 08:45:00;2383.23999;2386.39990;2382.72998;2384.42993
2024-04-19 09:00:00;2384.32007;2386.020020;2383.68994;2383.77002
2024-04-19 09:15:00;2384.050049;2384.34009;2381.64990;2383.39990
2024-04-19 09:30:00;2383.52002;2384.010010;2380.010010;2383.31006
2024-04-19 09:45:00;2383.44995;2384.46997;2380.44995;2381.060059
2024-04-19 10:00:00;2381.090088;2382.26001;2379.53003;2382.050049
2024-04-19 10:15:00;2381.85010;2383.18994;2380.55005;2382.34009
2024-04-19 10:30:00;2382.38989;2382.86011;2380.22998;2380.32007
2024-04-19 10:45:00;2380.43994;2383.17993;2380.43994;2381.21997
2024-04-19 11:00:00;2381.18994;2381.38989;2372.90991;2374.19995
2024-04-19 11:15:00;2374.28003;2375.98999;2372.97998;2374.77002
2024-04-19 11:30:00;2374.82007;2379.44995;2374.46997;2379.18994
2024-04-19 11:45:00;2379.030029;2380.93994;2376.62012;2376.85010
2024-04-19 12:00:00;2376.88989;2379.97998;2374.64990;2379.81006
2024-04-19 12:15:00;2379.56006;2381.68994;2377.93994;2381.39990
2024-04-19 12:30:00;2381.31006;2384.020020;2380.60010;2382.77002
2024-04-19 12:45:00;2382.76001;2384.47998;2380.47998;2381.61011
2024-04-19 13:00:00;2381.60010;2382.72998;2376.21997;2376.22998
2024-04-19 13:15:00;2376.52002;2382.71997;2373.22998;2381.90991
2024-04-19 13:30:00;2381.93994;2386.85010;2380.97998;2385.52002
2024-04-19 13:45:00;2385.34009;2385.98999;2377.77002;2379.020020
2024-04-19 14:00:00;2378.72998;2385.92993;2378.72998;2385.92993
2024-04-19 14:15:00;2385.89990;2391.65991;2385.71997;2388.36011
2024-04-19 14:30:00;2388.51001;2391.050049;2386.020020;2390.64990
2024-04-19 14:45:00;2390.77002;2391.88989;2388.31006;2391.18994
2024-04-19 15:00:00;2391.19995;2395.030029;2391.19995;2393.92993
2024-04-19 15:15:00;2393.94995;2396.090088;2391.53003;2393.18994
2024-04-19 15:30:00;2393.050049;2393.56006;2389.43994;2390.81006
2024-04-19 15:45:00;2390.69995;2395.52002;2390.52002;2394.90991
2024-04-19 16:00:00;2394.98999;2395.38989;2391.62012;2392.77002
2024-04-19 16:15:00;2392.68994;2393.070068;2389.97998;2391.010010
2024-04-19 16:30:00;2390.89990;2395.64990;2390.89990;2395.52002
2024-04-19 16:45:00;2395.51001;2399.68994;2395.27002;2399.67993
2024-04-19 17:00:00;2399.68994;2402.020020;2396.94995;2398.090088
2024-04-19 17:15:00;2398.10010;2400.98999;2397.94995;2398.59009
2024-04-19 17:30:00;2398.35010;2400.070068;2394.77002;2395.48999
2024-04-19 17:45:00;2395.65991;2396.53003;2392.39990;2393.68994
2024-04-19 18:00:00;2393.67993;2394.89990;2392.81006;2393.82007
2024-04-19 18:15:00;2394.090088;2396.020020;2393.96997;2395.020020
2024-04-19 18:30:00;2394.90991;2396.53003;2394.31006;2395.17993
2024-04-19 18:45:00;2395.22998;2398.22998;2394.77002;2398.19995
2024-04-19 19:00:00;2398.31006;2398.31006;2393.36011;2394.36011
2024-04-19 19:15:00;2394.30005;2395.44995;2393.19995;2393.35010
2024-04-19 19:30:00;2393.39990;2394.43994;2391.36011;2392.060059
2024-04-19 19:45:00;2391.97998;2392.090088;2386.73999;2387.78003
2024-04-19 20:00:00;2388.63989;2388.63989;2386.78003;2387.90991
2024-04-19 20:15:00;2387.89990;2389.10010;2387.52002;2388.93994
