datetime;open;high;low;close
2025-05-02 01:00:00;3231.36;3233.62;3231.36;3233.62
2025-05-02 01:01:00;3234.06;3234.88;3233.01;3233.01
2025-05-02 01:02:00;3233.22;3233.83;3232.72;3233.17
2025-05-02 01:03:00;3233;3235.31;3232.76;3233.56
2025-05-02 01:04:00;3233.48;3234.65;3233.01;3233.01
2025-05-02 01:05:00;3232.93;3234.54;3232.93;3234.2
2025-05-02 01:06:00;3234.22;3234.24;3232.46;3232.46
2025-05-02 01:07:00;3232.4;3233.25;3232.4;3232.96
2025-05-02 01:08:00;3233.41;3233.43;3232.62;3233.13
2025-05-02 01:09:00;3232.22;3233.98;3232.22;3233.98
2025-05-02 01:10:00;3233.91;3234.28;3233.36;3233.36
2025-05-02 01:11:00;3233.69;3234.42;3233.53;3234.39
2025-05-02 01:12:00;3234.57;3235.29;3233.9;3234.71
2025-05-02 01:13:00;3234.77;3236.22;3234.77;3235
2025-05-02 01:14:00;3235.25;3235.68;3234.4;3235.68
2025-05-02 01:15:00;3235.65;3236.61;3235.36;3235.82
2025-05-02 01:16:00;3235.74;3237.16;3235.67;3236.5
2025-05-02 01:17:00;3236.79;3237.33;3236.67;3236.74
2025-05-02 01:18:00;3236.63;3236.81;3236.26;3236.45
2025-05-02 01:19:00;3236.42;3237.15;3234.73;3234.82
2025-05-02 01:20:00;3234.93;3234.98;3233.74;3234.33
2025-05-02 01:21:00;3234.43;3235.11;3234.39;3234.8
2025-05-02 01:22:00;3234.88;3235.28;3234.65;3234.67
2025-05-02 01:23:00;3234.68;3234.8;3233.84;3234.8
2025-05-02 01:24:00;3234.75;3234.75;3233.3;3233.74
2025-05-02 01:25:00;3233.72;3234.06;3232.8;3233.19
2025-05-02 01:26:00;3233.13;3233.56;3233.02;3233.02
2025-05-02 01:27:00;3233.26;3233.36;3231.81;3232.43
2025-05-02 01:28:00;3232.71;3234.53;3232.69;3234.11
2025-05-02 01:29:00;3234.38;3234.39;3233.02;3233.11
2025-05-02 01:30:00;3233.54;3234.42;3233.48;3233.9
2025-05-02 01:31:00;3233.99;3234.58;3233.26;3234.48
2025-05-02 01:32:00;3234.55;3234.94;3233.97;3234.72
2025-05-02 01:33:00;3234.63;3235;3234.42;3234.92
2025-05-02 01:34:00;3235.03;3235.08;3233.37;3233.84
2025-05-02 01:35:00;3233.9;3233.9;3231.52;3232.32
2025-05-02 01:36:00;3232.36;3232.98;3231.35;3232.48
