datetime;open;high;low;close
2025-10-03 01:00:00;3859.61;3860.66;3859.6;3860.66
2025-10-03 01:01:00;3860.66;3860.91;3860.65;3860.91
2025-10-03 01:02:00;3860.91;3860.97;3860.3;3860.3
2025-10-03 01:03:00;3860.31;3860.62;3860.31;3860.61
2025-10-03 01:04:00;3860.62;3861.8;3860.62;3861.8
2025-10-03 01:05:00;3861.8;3865.01;3861.79;3864.56
2025-10-03 01:06:00;3864.51;3864.51;3859.83;3860.24
2025-10-03 01:07:00;3860.24;3861.97;3860.24;3861.95
2025-10-03 01:08:00;3861.95;3862.87;3861.4;3861.63
2025-10-03 01:09:00;3861.64;3861.66;3861.63;3861.63
2025-10-03 01:10:00;3861.64;3861.64;3860.3;3860.3
2025-10-03 01:11:00;3860.3;3860.3;3854.63;3857.97
2025-10-03 01:12:00;3857.98;3859.19;3857.98;3859.19
2025-10-03 01:13:00;3859.2;3860.54;3859.2;3860.54
2025-10-03 01:14:00;3860.54;3860.54;3858.06;3858.5
2025-10-03 01:15:00;3858.5;3859.9;3858.5;3859.72
2025-10-03 01:16:00;3859.73;3859.73;3858.48;3859.49
2025-10-03 01:17:00;3859.5;3859.5;3858.23;3858.23
2025-10-03 01:18:00;3858.16;3858.16;3857.69;3857.69
2025-10-03 01:19:00;3857.69;3857.69;3856.71;3857.35
2025-10-03 01:20:00;3857.35;3857.35;3856.12;3856.14
2025-10-03 01:21:00;3856.13;3856.13;3855.11;3856.07
2025-10-03 01:22:00;3856.07;3856.47;3855.59;3855.59
2025-10-03 01:23:00;3855.58;3855.59;3854.46;3854.46
2025-10-03 01:24:00;3854.2;3854.89;3853.82;3854.89
2025-10-03 01:25:00;3854.89;3854.89;3854.89;3854.89
2025-10-03 01:26:00;3854.88;3854.88;3853.78;3853.79
2025-10-03 01:27:00;3853.78;3853.79;3853.78;3853.79
2025-10-03 01:28:00;3853.78;3854.64;3853.78;3854.64
2025-10-03 01:29:00;3854.75;3854.75;3854.74;3854.74
2025-10-03 01:30:00;3854.75;3854.89;3854.75;3854.88
2025-10-03 01:31:00;3854.89;3854.89;3854.88;3854.89
2025-10-03 01:32:00;3854.89;3856.41;3853.63;3854.31
2025-10-03 01:33:00;3854.31;3854.31;3852.37;3852.37
2025-10-03 01:34:00;3852.37;3852.42;3852.08;3852.42
2025-10-03 01:35:00;3852.56;3853.13;3852.56;3853.13
2025-10-03 01:36:00;3853.13;3853.13;3853.13;3853.13
2025-10-03 01:37:00;3853.12;3853.24;3852.99;3853.24
2025-10-03 01:38:00;3853.26;3854.34;3853.26;3854.34
2025-10-03 01:39:00;3854.44;3857.72;3854.44;3857.72
2025-10-03 01:40:00;3857.72;3858.41;3857.72;3858.41
2025-10-03 01:41:00;3858.4;3858.4;3858.21;3858.21
2025-10-03 01:42:00;3857.85;3858.73;3857.84;3858.72
2025-10-03 01:43:00;3858.72;3858.73;3858.72;3858.73
2025-10-03 01:44:00;3858.73;3859.73;3858.73;3859.72
2025-10-03 01:45:00;3859.73;3861.23;3859.73;3861.23
2025-10-03 01:46:00;3861.23;3861.23;3859.83;3859.83
2025-10-03 01:47:00;3859.83;3861.44;3859.83;3861.44
2025-10-03 01:48:00;3861.5;3862.21;3861.49;3862.2
2025-10-03 01:49:00;3862.2;3862.82;3861.73;3862.82
2025-10-03 01:50:00;3862.82;3862.82;3862.16;3862.16
2025-10-03 01:51:00;3862.16;3862.64;3862.16;3862.64
2025-10-03 01:52:00;3862.64;3862.64;3862.63;3862.64
2025-10-03 01:53:00;3862.64;3862.65;3862.63;3862.65
2025-10-03 01:54:00;3862.64;3862.7;3862.55;3862.55
2025-10-03 01:55:00;3862.56;3862.58;3862.55;3862.58
2025-10-03 01:56:00;3862.58;3862.58;3862.58;3862.58
2025-10-03 01:57:00;3862.59;3862.59;3861.94;3861.94
2025-10-03 01:58:00;3861.9;3861.9;3861.61;3861.62
2025-10-03 01:59:00;3861.62;3861.62;3861.61;3861.62
2025-10-03 02:00:00;3861.62;3862.21;3861.62;3862.2
2025-10-03 02:01:00;3862.21;3862.21;3862.2;3862.21
2025-10-03 02:02:00;3862.21;3862.83;3862.21;3862.35
2025-10-03 02:03:00;3862.25;3862.25;3861.41;3861.93
2025-10-03 02:04:00;3862.13;3862.14;3862.13;3862.14
2025-10-03 02:05:00;3862.14;3862.14;3861.27;3861.27
2025-10-03 02:06:00;3861.27;3861.27;3861.26;3861.27
2025-10-03 02:07:00;3861.27;3861.44;3861.27;3861.44
2025-10-03 02:08:00;3861.44;3861.44;3861.43;3861.44
2025-10-03 02:09:00;3861.44;3861.56;3861.44;3861.56
2025-10-03 02:10:00;3861.56;3861.57;3861.56;3861.57
2025-10-03 02:11:00;3861.57;3861.59;3861.57;3861.58
