datetime;open;high;low;close
2024-06-04 01:00:00;2350.71997;2351.060059;2350.43994;2350.68994
2024-06-04 01:01:00;2350.60010;2351.75;2350.60010;2351.59009
2024-06-04 01:02:00;2351.42993;2352.13989;2351.40991;2352.13989
2024-06-04 01:03:00;2351.95996;2352.37988;2351.67993;2352.10010
2024-06-04 01:04:00;2352.17993;2352.30005;2351.22998;2351.26001
2024-06-04 01:05:00;2351.23999;2351.64990;2350.42993;2350.47998
2024-06-04 01:06:00;2350.43994;2350.47998;2349.85010;2350.34009
2024-06-04 01:07:00;2350.52002;2350.59009;2349.65991;2349.68994
2024-06-04 01:08:00;2349.72998;2350.020020;2349.14990;2349.35010
2024-06-04 01:09:00;2349.62012;2349.72998;2349.42993;2349.61011
2024-06-04 01:10:00;2349.48999;2349.48999;2348.67993;2348.82007
2024-06-04 01:11:00;2348.85010;2348.93994;2348.63989;2348.80005
2024-06-04 01:12:00;2348.82007;2349.43994;2348.82007;2349.17993
2024-06-04 01:13:00;2349.14990;2349.14990;2348.36011;2349.020020
2024-06-04 01:14:00;2348.94995;2349.19995;2348.67993;2349.10010
2024-06-04 01:15:00;2349.10010;2349.18994;2348.39990;2348.81006
2024-06-04 01:16:00;2349.10010;2349.14990;2348.15991;2348.35010
2024-06-04 01:17:00;2348.37988;2348.47998;2347.94995;2348.44995
2024-06-04 01:18:00;2348.68994;2348.80005;2348.43994;2348.64990
2024-06-04 01:19:00;2348.67993;2349.020020;2348.48999;2349.020020
2024-06-04 01:20:00;2348.92993;2348.92993;2348.10010;2348.13989
2024-06-04 01:21:00;2348.13989;2348.42993;2348.030029;2348.17993
2024-06-04 01:22:00;2348.14990;2348.27002;2347.93994;2348.070068
2024-06-04 01:23:00;2348.060059;2348.060059;2347.28003;2347.35010
2024-06-04 01:24:00;2347.38989;2347.90991;2347.38989;2347.71997
2024-06-04 01:25:00;2347.68994;2347.94995;2347.21997;2347.38989
2024-06-04 01:26:00;2347.34009;2347.68994;2347.070068;2347.35010
2024-06-04 01:27:00;2347.29004;2347.58008;2347.18994;2347.54004
2024-06-04 01:28:00;2347.47998;2347.55005;2347.15991;2347.21997
2024-06-04 01:29:00;2347.18994;2348.030029;2347.17993;2347.61011
2024-06-04 01:30:00;2347.61011;2347.88989;2347.35010;2347.35010
2024-06-04 01:31:00;2347.35010;2347.59009;2347.22998;2347.32007
2024-06-04 01:32:00;2347.32007;2347.55005;2347.15991;2347.47998
2024-06-04 01:33:00;2347.43994;2348.11011;2347.27002;2348.10010
2024-06-04 01:34:00;2348.10010;2348.27002;2347.98999;2348.26001
2024-06-04 01:35:00;2348.26001;2348.38989;2347.34009;2347.34009
2024-06-04 01:36:00;2347.39990;2347.44995;2347.010010;2347.15991
2024-06-04 01:37:00;2347.070068;2347.26001;2346.51001;2346.60010
2024-06-04 01:38:00;2346.60010;2346.68994;2346.090088;2346.57007
2024-06-04 01:39:00;2346.65991;2346.65991;2346.38989;2346.38989
2024-06-04 01:40:00;2346.36011;2346.39990;2346.070068;2346.070068
2024-06-04 01:41:00;2345.81006;2346.22998;2345.60010;2345.69995
2024-06-04 01:42:00;2345.68994;2345.68994;2344.94995;2345.050049
2024-06-04 01:43:00;2345.14990;2345.28003;2343.34009;2344.11011
2024-06-04 01:44:00;2343.94995;2344.51001;2343.82007;2344.44995
2024-06-04 01:45:00;2344.48999;2344.48999;2343.93994;2344.11011
2024-06-04 01:46:00;2344.11011;2344.34009;2343.52002;2343.65991
2024-06-04 01:47:00;2343.65991;2344.39990;2343.65991;2344.39990
2024-06-04 01:48:00;2344.35010;2344.87988;2344.31006;2344.62012
2024-06-04 01:49:00;2344.64990;2345.060059;2344.55005;2344.81006
2024-06-04 01:50:00;2344.82007;2345.67993;2344.81006;2345.55005
2024-06-04 01:51:00;2345.39990;2346.51001;2345.39990;2346.40991
2024-06-04 01:52:00;2346.39990;2347.10010;2346.39990;2346.71997
2024-06-04 01:53:00;2346.82007;2347.30005;2346.62012;2346.97998
2024-06-04 01:54:00;2346.93994;2347.36011;2346.72998;2346.81006
2024-06-04 01:55:00;2346.84009;2346.90991;2346.17993;2346.68994
2024-06-04 01:56:00;2346.69995;2347.26001;2346.56006;2346.97998
2024-06-04 01:57:00;2346.89990;2347.53003;2346.84009;2346.85010
2024-06-04 01:58:00;2346.89990;2347.64990;2346.61011;2347.39990
2024-06-04 01:59:00;2347.39990;2347.53003;2346.73999;2347.11011
2024-06-04 02:00:00;2347.14990;2347.55005;2346.64990;2346.69995
2024-06-04 02:01:00;2346.71997;2347.28003;2346.28003;2347.10010
2024-06-04 02:02:00;2347.18994;2347.59009;2347.17993;2347.43994
2024-06-04 02:03:00;2347.52002;2347.55005;2346.77002;2346.98999
2024-06-04 02:04:00;2347;2347.12012;2346.76001;2347.030029
2024-06-04 02:05:00;2347.070068;2347.22998;2346.93994;2347.020020
2024-06-04 02:06:00;2346.96997;2346.98999;2346.48999;2346.68994
2024-06-04 02:07:00;2346.92993;2347.68994;2346.92993;2347.47998
2024-06-04 02:08:00;2347.44995;2348.39990;2347.43994;2348.18994
2024-06-04 02:09:00;2348.13989;2348.59009;2348.070068;2348.55005
2024-06-04 02:10:00;2348.48999;2349.26001;2348.37988;2349.13989
2024-06-04 02:11:00;2349.090088;2349.47998;2349.060059;2349.39990
2024-06-04 02:12:00;2349.42993;2349.65991;2349.010010;2349.10010
2024-06-04 02:13:00;2349.26001;2349.27002;2348.090088;2348.090088
2024-06-04 02:14:00;2348.10010;2348.57007;2348.10010;2348.38989
2024-06-04 02:15:00;2348.43994;2348.59009;2348.12012;2348.18994
2024-06-04 02:16:00;2348.18994;2348.18994;2347.78003;2348.15991
2024-06-04 02:17:00;2348.10010;2348.10010;2347.77002;2347.87988
2024-06-04 02:18:00;2347.85010;2348.090088;2347.77002;2347.78003
2024-06-04 02:19:00;2347.80005;2347.90991;2347.71997;2347.78003
2024-06-04 02:20:00;2347.77002;2347.96997;2347.68994;2347.76001
2024-06-04 02:21:00;2347.80005;2347.89990;2347.55005;2347.68994
2024-06-04 02:22:00;2347.72998;2347.81006;2347.27002;2347.27002
2024-06-04 02:23:00;2347.27002;2347.47998;2347.27002;2347.34009
2024-06-04 02:24:00;2347.37988;2347.51001;2347.27002;2347.39990
2024-06-04 02:25:00;2347.55005;2347.60010;2346.85010;2346.92993
